#   Ef[Ry]      T[K]                  N[e/uc]        DOS(ef)[1/(Ha*uc)]                    S[V/K]   sigma/tau0[1/(ohm*m*s)]                RH[m**3/C]    kappae/tau0[W/(m*K*s)]             cv[J/(mol*K)]             chi[m**3/mol]
 -0.242038       500                       28                         0               -0.00157942               2.63988e+09                  -42.8833               1.59101e-09               2.39499e-07                         0
 -0.242038       600                       28               6.37354e-06               -0.00142971               2.59246e+12                -0.0380022               6.68574e+06               3.26972e-05               6.77931e-19
 -0.242038       700                       28               6.27826e-05               -0.00126641               3.28868e+13               -0.00296266               2.33463e+08               0.000280734               6.67796e-18
 -0.242038       800                       28               0.000339346               -0.00112803               1.98075e+14              -0.000486896               1.91857e+09                0.00133532                3.6095e-17
 -0.242038       900                       28                0.00125926               -0.00101715               7.99891e+14              -0.000119342               8.93972e+09                 0.0044409               1.33943e-16
 -0.242038      1000                       28                 0.0035975              -0.000927395               2.45862e+15              -3.84414e-05               3.00653e+10                 0.0115487               3.82654e-16
 -0.242038      1100                  27.9999                0.00850522              -0.000853357               6.19522e+15              -1.50967e-05               8.05449e+10                 0.0251516                9.0467e-16
 -0.242038      1200                  27.9999                 0.0174436              -0.000792162               1.34418e+16              -6.87421e-06               1.83686e+11                 0.0479792               1.85541e-15
 -0.242038      1300                  27.9997                 0.0320622              -0.000741115               2.59747e+16              -3.50476e-06               3.69773e+11                 0.0826632               3.41034e-15
 -0.242038      1400                  27.9995                 0.0540551              -0.000698155               4.57996e+16              -1.95223e-06               6.76182e+11                  0.131466               5.74965e-15
  -0.24047       100                       28                         0                         0                         0                         0                         0                        -0                         0
  -0.24047       200                       28                         0                         0                         0                         0                         0                        -0                         0
  -0.24047       300                       28                         0                         0                         0                         0                         0                        -0                         0
  -0.24047       400                       28                         0                         0                         0                         0                         0                        -0                         0
  -0.24047       500                       28               6.94179e-08               -0.00157044               2.70143e+10                  -3.14246                   3307.61               1.19195e-06               7.38374e-21
  -0.24047       600                       28               9.82907e-06               -0.00140152               4.18611e+12                -0.0234196               1.35883e+07               4.82025e-05               1.04548e-18
  -0.24047       700                       28               8.96539e-05               -0.00123753               4.71863e+13               -0.00206062               3.56738e+08               0.000381585               9.53617e-18
  -0.24047       800                       28               0.000462882               -0.00110175               2.70309e+14              -0.000356537               2.67021e+09                 0.0017339               4.92352e-17
  -0.24047       900                       28                0.00165832              -0.000993606               1.05377e+15              -9.05692e-05               1.18975e+10                0.00557133                1.7639e-16
  -0.24047      1000                       28                0.00460855              -0.000906089               3.14984e+15              -3.00045e-05               3.86239e+10                 0.0141015               4.90195e-16
  -0.24047      1100                  27.9999                 0.0106526              -0.000834036               7.75974e+15              -1.20521e-05               1.01033e+11                 0.0300456               1.13308e-15
  -0.24047      1200                  27.9998                 0.0214406              -0.000774446               1.65226e+16              -5.59189e-06               2.25907e+11                 0.0562819               2.28057e-15
  -0.24047      1300                  27.9996                 0.0387859              -0.000724808               3.14236e+16               -2.8963e-06               4.47468e+11                 0.0954925               4.12552e-15
  -0.24047      1400                  27.9994                 0.0645018              -0.000682924               5.46557e+16              -1.63591e-06               8.07186e+11                   0.14989               6.86083e-15
 -0.238901       100                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.238901       200                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.238901       300                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.238901       400                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.238901       500                       28               3.51557e-07               -0.00155213               1.01573e+11                 -0.969094                   36004.2                2.8006e-06               3.73939e-20
 -0.238901       600                       28               1.50574e-05               -0.00137204               6.63188e+12                -0.0147644               2.60766e+07               7.04214e-05                1.6016e-18
 -0.238901       700                       28               0.000127952               -0.00120828               6.75625e+13               -0.00143828               5.37378e+08               0.000517653               1.36098e-17
 -0.238901       800                       28               0.000631132                -0.0010754               3.68773e+14              -0.000261252               3.70458e+09                0.00224808               6.71313e-17
 -0.238901       900                       28                0.00218371              -0.000969941               1.38776e+15              -6.87671e-05               1.57156e+10                0.00697999               2.32273e-16
 -0.238901      1000                       28                0.00590369              -0.000884765                4.0352e+15              -2.34207e-05               4.95512e+10                 0.0171981               6.27955e-16
 -0.238901      1100                  27.9999                 0.0133419              -0.000814726               9.71909e+15              -9.62159e-06               1.26627e+11                 0.0358504               1.41913e-15
 -0.238901      1200                  27.9998                 0.0263531              -0.000756744               2.03091e+16              -4.54873e-06               2.77792e+11                 0.0659475               2.80308e-15
 -0.238901      1300                  27.9996                 0.0469182              -0.000708498               3.80148e+16              -2.39337e-06               5.41511e+11                  0.110192               4.99052e-15
 -0.238901      1400                  27.9993                 0.0769641              -0.000667695               6.52224e+16              -1.37086e-06               9.63534e+11                  0.170712                8.1864e-15
 -0.237332       100                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.237332       200                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.237332       300                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.237332       400                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.237332       500                       28               8.52205e-07               -0.00152937               2.63333e+11                 -0.388432                    185278               5.35524e-06                9.0646e-20
 -0.237332       600                       28               2.29396e-05               -0.00134098                1.0334e+13               -0.00944574               4.70621e+07               0.000102033               2.44001e-18
 -0.237332       700                       28               0.000182522               -0.00117869                9.6573e+13               -0.00100574               7.98216e+08                0.00070077               1.94142e-17
 -0.237332       800                       28               0.000860415                 -0.001049               5.03006e+14              -0.000191451               5.12956e+09                 0.0029103               9.15193e-17
 -0.237332       900                       28                0.00287555              -0.000946304               1.82774e+15              -5.22082e-05               2.08057e+10                0.00873394               3.05862e-16
 -0.237332      1000                  27.9999                 0.0075627              -0.000863449               5.16946e+15              -1.82814e-05               6.36099e+10                  0.020949               8.04417e-16
 -0.237332      1100                  27.9999                   0.01671              -0.000795408               1.21731e+16              -7.68138e-06               1.58738e+11                 0.0427256               1.77738e-15
 -0.237332      1200                  27.9997                 0.0323902              -0.000739051                2.4963e+16              -3.70015e-06               3.41579e+11                 0.0771823               3.44523e-15
 -0.237332      1300                  27.9995                 0.0567534              -0.000692167               4.59875e+16               -1.9779e-06               6.55209e+11                  0.127007               6.03666e-15
 -0.237332      1400                  27.9991                 0.0918294              -0.000652469               7.78294e+16              -1.14878e-06               1.15016e+12                  0.194205               9.76757e-15
 -0.235763       100                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.235763       200                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.235763       300                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.235763       400                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.235763       500                       28               1.69134e-06               -0.00150263               5.63619e+11                 -0.174231                    653759                9.3117e-06               1.79902e-19
 -0.235763       600                       28               3.48701e-05               -0.00130919               1.59709e+13               -0.00613046               8.25897e+07               0.000147226               3.70901e-18
 -0.235763       700                       28               0.000260243               -0.00114905               1.37987e+14              -0.000704074               1.18528e+09               0.000947216               2.76811e-17
 -0.235763       800                       28                0.00117286               -0.00102248               6.85845e+14              -0.000140388               7.05792e+09                0.00376184               1.24753e-16
 -0.235763       900                       28                0.00378652              -0.000922654                2.4071e+15                -3.964e-05               2.75228e+10                 0.0109138               4.02758e-16
 -0.235763      1000                  27.9999                0.00968781               -0.00084212               6.62233e+15              -1.42704e-05               8.15747e+10                 0.0254847               1.03046e-15
 -0.235763      1100                  27.9998                 0.0209278               -0.00077608               1.52465e+16              -6.13252e-06               1.98949e+11                 0.0508548               2.22602e-15
 -0.235763      1200                  27.9997                  0.039809              -0.000721362               3.06827e+16               -3.0098e-06               4.19981e+11                 0.0902197               4.23435e-15
 -0.235763      1300                  27.9994                 0.0686472               -0.00067579               5.56306e+16              -1.63486e-06                7.9283e+11                   0.14621               7.30176e-15
 -0.235763      1400                  27.9989                  0.109559              -0.000637245               9.28696e+16              -9.62698e-07               1.37281e+12                  0.220669               1.16534e-14
 -0.234195       100                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.234195       200                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.234195       300                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.234195       400                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.234195       500                       28               3.06896e-06               -0.00147281               1.09066e+12                -0.0909156               1.87029e+06               1.54287e-05               3.26434e-19
 -0.234195       600                       28               5.29121e-05               -0.00127673               2.45359e+13               -0.00398226               1.41478e+08               0.000211633               5.62807e-18
 -0.234195       700                       28               0.000371016               -0.00111907               1.96895e+14              -0.000493113               1.73233e+09                0.00127782               3.94636e-17
 -0.234195       800                       28                0.00159865              -0.000995964               9.35132e+14              -0.000102941               9.71727e+09                0.00485532               1.70042e-16
 -0.234195       900                       28                0.00498599              -0.000898967               3.16981e+15              -3.01009e-05               3.63127e+10                 0.0136181               5.30342e-16
 -0.234195      1000                  27.9999                 0.0124099              -0.000820793               8.48347e+15              -1.11396e-05               1.04623e+11                 0.0309602               1.31999e-15
 -0.234195      1100                  27.9998                 0.0262096              -0.000756736               1.90955e+16              -4.89615e-06               2.49288e+11                 0.0604501               2.78782e-15
 -0.234195      1200                  27.9996                 0.0489253              -0.000703679                3.7712e+16               -2.4482e-06               5.16318e+11                  0.105322               5.20402e-15
 -0.234195      1300                  27.9992                  0.083029              -0.000659391               6.72936e+16              -1.35149e-06               9.59276e+11                  0.168102                8.8315e-15
 -0.234195      1400                  27.9987                  0.130702              -0.000622024               1.10811e+17              -8.06789e-07               1.63844e+12                  0.250424               1.39023e-14
 -0.232626       100                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.232626       200                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.232626       300                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.232626       400                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.232626       500                       28               5.33062e-06               -0.00144042               1.98842e+12                -0.0501433               4.64994e+06               2.48799e-05               5.66999e-19
 -0.232626       600                       28               8.01462e-05               -0.00124326               3.74518e+13               -0.00260899                 2.334e+08               0.000302943               8.52487e-18
 -0.232626       700                       28               0.000528795               -0.00108906               2.80898e+14              -0.000345447               2.53107e+09                0.00172142               5.62461e-17
 -0.232626       800                       28                0.00217894              -0.000969388                1.2748e+15              -7.55021e-05               1.33314e+10                 0.0062565               2.31767e-16
 -0.232626       900                       28                0.00656537              -0.000875293               4.17427e+15              -2.28569e-05               4.79601e+10                 0.0169676               6.98335e-16
 -0.232626      1000                  27.9999                 0.0158965              -0.000799466               1.08675e+16              -8.69576e-06               1.34152e+11                 0.0375579               1.69085e-15
 -0.232626      1100                  27.9997                 0.0328235              -0.000737385               2.39157e+16              -3.90913e-06               3.12389e+11                 0.0717552               3.49132e-15
 -0.232626      1200                  27.9995                 0.0601265              -0.000685971               4.63504e+16              -1.99168e-06               6.34731e+11                  0.122783               6.39544e-15
 -0.232626      1300                  27.9991                  0.100417              -0.000642993               8.13982e+16              -1.11727e-06               1.16059e+12                  0.193011                1.0681e-14
 -0.232626      1400                  27.9985                  0.155912              -0.000606808               1.32211e+17              -6.76181e-07               1.95545e+12                  0.283815               1.65838e-14
 -0.231057       100                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.231057       200                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.231057       300                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.231057       400                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.231057       500                       28               9.04686e-06                -0.0014059               3.49649e+12                -0.0281658                1.0501e+07               3.94393e-05               9.62282e-19
 -0.231057       600                       28               0.000121344                -0.0012096               5.70622e+13               -0.00171314               3.82926e+08                0.00043268               1.29069e-17
 -0.231057       700                       28               0.000753705               -0.00105892               4.00546e+14              -0.000242224               3.67496e+09                0.00231428                8.0169e-17
 -0.231057       800                       28                0.00296975              -0.000942771               1.73765e+15              -5.53869e-05               1.82446e+10                0.00804864               3.15882e-16
 -0.231057       900                  27.9999                 0.0086449              -0.000851601               5.49675e+15              -1.73574e-05               6.32566e+10                 0.0211075               9.19528e-16
 -0.231057      1000                  27.9999                 0.0203622               -0.00077815               1.39211e+16              -6.78817e-06               1.71949e+11                 0.0454922               2.16585e-15
 -0.231057      1100                  27.9997                 0.0411048              -0.000718027               2.99518e+16              -3.12116e-06               3.91356e+11                 0.0850479               4.37217e-15
 -0.231057      1200                  27.9994                 0.0738877              -0.000668248               5.69653e+16              -1.62039e-06               7.80218e+11                  0.142931               7.85917e-15
 -0.231057      1300                  27.9989                  0.121437              -0.000626599               9.84543e+16              -9.23707e-07               1.40413e+12                  0.221295               1.29168e-14
 -0.231057      1400                  27.9982                  0.185964              -0.000591597               1.57734e+17              -5.66751e-07               2.33355e+12                  0.321207               1.97803e-14
 -0.229488       100                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.229488       200                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.229488       300                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.229488       400                       28                 7.205e-08               -0.00154741               4.78458e+09                  -23.6607              -9.70128e-12               3.33324e-07                7.6637e-21
 -0.229488       500                       28               1.51485e-05               -0.00136977               6.01151e+12                -0.0163302               2.21547e+07               6.18606e-05               1.61129e-18
 -0.229488       600                       28               0.000183576               -0.00117536               8.66844e+13               -0.00112729               6.14559e+08               0.000616109               1.95264e-17
 -0.229488       700                       28                0.00107406               -0.00102866               5.70938e+14              -0.000169881               5.30384e+09                0.00310456               1.14244e-16
 -0.229488       800                       28                0.00404745               -0.00091618               2.36866e+15              -4.06277e-05               2.50174e+10                 0.0103367               4.30513e-16
 -0.229488       900                  27.9999                 0.0113829              -0.000827909               7.23813e+15              -1.31812e-05               8.34323e+10                  0.026214               1.21076e-15
 -0.229488      1000                  27.9998                 0.0260817              -0.000756849               1.78325e+16              -5.29909e-06               2.20434e+11                 0.0550142               2.77421e-15
 -0.229488      1100                  27.9996                 0.0514729              -0.000698664               3.75103e+16              -2.49213e-06               4.90276e+11                  0.100645                 5.475e-15
 -0.229488      1200                  27.9992                 0.0907921              -0.000650526               7.00082e+16              -1.31835e-06               9.59033e+11                   0.16613               9.65723e-15
 -0.229488      1300                  27.9987                  0.146842              -0.000610209               1.19077e+17              -7.63696e-07               1.69866e+12                  0.253342               1.56191e-14
 -0.229488      1400                  27.9979                  0.221781              -0.000576391               1.88168e+17              -4.75054e-07               2.78448e+12                  0.362986                 2.359e-14
  -0.22792       100                       28                         0                         0                         0                         0                         0                        -0                         0
  -0.22792       200                       28                         0                         0                         0                         0                         0                        -0                         0
  -0.22792       300                       28                         0                         0                         0                         0                         0                        -0                         0
  -0.22792       400                       28               3.80476e-07               -0.00153508               4.99965e+10                  -1.72057                   8304.67               1.71823e-06               4.04699e-20
  -0.22792       500                       28               2.51778e-05               -0.00133218               1.01772e+13               -0.00963756               4.42169e+07               9.62654e-05               2.67807e-18
  -0.22792       600                       28               0.000277632               -0.00114084               1.31484e+14              -0.000742471               9.75295e+08               0.000875155               2.95307e-17
  -0.22792       700                       28                0.00153028              -0.000998342               8.13678e+14              -0.000119183               7.63628e+09                0.00415632               1.62771e-16
  -0.22792       800                       28                0.00551621              -0.000889527               3.22831e+15              -2.98082e-05               3.41546e+10                 0.0132501                5.8674e-16
  -0.22792       900                  27.9999                 0.0149878              -0.000804215                 9.531e+15                -1.001e-05               1.10025e+11                 0.0324988                1.5942e-15
  -0.22792      1000                  27.9998                 0.0334064              -0.000735552               2.28421e+16              -4.13676e-06               2.82461e+11                 0.0664154               3.55332e-15
  -0.22792      1100                  27.9995                 0.0644525              -0.000679303               4.69745e+16              -1.98993e-06               6.14166e+11                  0.118904               6.85559e-15
  -0.22792      1200                  27.9991                  0.111554              -0.000632805                8.6033e+16              -1.07264e-06               1.17881e+12                   0.19278               1.18656e-14
  -0.22792      1300                  27.9984                  0.177542              -0.000593824               1.44009e+17              -6.31459e-07                2.0548e+12                  0.289565               1.88846e-14
  -0.22792      1400                  27.9974                  0.264456              -0.000561193               2.24454e+17              -3.98219e-07               3.32234e+12                  0.409555               2.81293e-14
 -0.226351       100                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.226351       200                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.226351       300                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.226351       400                       28               9.92418e-07               -0.00151038               1.96609e+11                 -0.496991                   92640.9               4.29441e-06                1.0556e-19
 -0.226351       500                       28               4.16478e-05               -0.00129302               1.70201e+13               -0.00575266               8.34253e+07               0.000148775               4.42993e-18
 -0.226351       600                       28               0.000419768               -0.00110602               1.99188e+14               -0.00048996               1.52987e+09                0.00124004               4.46493e-17
 -0.226351       700                       28                0.00218014              -0.000967994                1.1595e+15              -8.36215e-05               1.09774e+10                 0.0055527               2.31894e-16
 -0.226351       800                       28                0.00751768              -0.000862888               4.40004e+15              -2.18694e-05               4.66824e+10                 0.0169522               7.99629e-16
 -0.226351       900                  27.9999                 0.0197337              -0.000780514               1.25498e+16               -7.6021e-06               1.44983e+11                 0.0402147               2.09901e-15
 -0.226351      1000                  27.9997                 0.0427862              -0.000714253               2.92583e+16              -3.22949e-06               3.61968e+11                 0.0800342               4.55102e-15
 -0.226351      1100                  27.9994                 0.0806991              -0.000659951               5.88238e+16              -1.58898e-06               7.69278e+11                  0.140228               8.58368e-15
 -0.226351      1200                  27.9988                   0.13705              -0.000615079               1.05719e+17              -8.72789e-07               1.44877e+12                  0.223317               1.45775e-14
 -0.226351      1300                  27.9981                   0.21463              -0.000577446               1.74146e+17              -5.22159e-07                2.4854e+12                  0.330405               2.28295e-14
 -0.226351      1400                  27.9969                  0.315287              -0.000546004               2.67706e+17              -3.33848e-07               3.96358e+12                  0.461325                3.3536e-14
 -0.224782       100                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.224782       200                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.224782       300                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.224782       400                       28               2.14726e-06               -0.00147938               5.40349e+11                 -0.186734                    497779               8.82407e-06               2.28396e-19
 -0.224782       500                       28               6.86478e-05               -0.00125309               2.82936e+13               -0.00346525               1.53148e+08               0.000228968               7.30183e-18
 -0.224782       600                       28               0.000634526               -0.00107097               3.01468e+14              -0.000323658               2.37434e+09                0.00175245               6.74923e-17
 -0.224782       700                       28                0.00310581              -0.000937584               1.65201e+15              -5.86872e-05               1.57196e+10                0.00740193               3.30354e-16
 -0.224782       800                  27.9999                 0.0102452              -0.000836241               5.99688e+15              -1.60457e-05               6.37727e+10                 0.0216438               1.08974e-15
 -0.224782       900                  27.9998                 0.0259816              -0.000756818               1.65244e+16              -5.77349e-06               1.91102e+11                  0.049664               2.76357e-15
 -0.224782      1000                  27.9996                 0.0547963              -0.000692951               3.74753e+16              -2.52129e-06               4.63791e+11                 0.0962592               5.82849e-15
 -0.224782      1100                  27.9992                  0.101032              -0.000640606               7.36579e+16              -1.26888e-06               9.63502e+11                  0.165063               1.07464e-14
 -0.224782      1200                  27.9986                  0.168351              -0.000597337               1.29898e+17              -7.10274e-07               1.78051e+12                  0.258214               1.79069e-14
 -0.224782      1300                  27.9976                  0.259421              -0.000561075               2.10567e+17              -4.31817e-07               3.00601e+12                  0.376323               2.75937e-14
 -0.224782      1400                  27.9964                  0.375808              -0.000530824               3.19251e+17              -2.79915e-07               4.72797e+12                  0.518713               3.99734e-14
 -0.223214       100                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.223214       200                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.223214       300                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.223214       400                       28               4.29286e-06               -0.00144289               1.24194e+12                -0.0788707               1.84551e+06                1.6622e-05               4.56616e-19
 -0.223214       500                       28               0.000112989                -0.0012125               4.68425e+13               -0.00209099               2.74865e+08               0.000351015               1.20183e-17
 -0.223214       600                       28                0.00095909               -0.00103586               4.56147e+14               -0.00021392               3.67964e+09                0.00247056               1.02015e-16
 -0.223214       700                       28                0.00442432              -0.000907172               2.35368e+15              -4.11882e-05               2.25129e+10                0.00984441               4.70599e-16
 -0.223214       800                  27.9999                 0.0139619              -0.000809578                8.1728e+15              -1.17735e-05               8.69966e+10                 0.0275729               1.48507e-15
 -0.223214       900                  27.9998                 0.0342059              -0.000733118               2.17569e+16              -4.38493e-06               2.51754e+11                 0.0612031               3.63836e-15
 -0.223214      1000                  27.9995                 0.0701721              -0.000671646               4.79976e+16              -1.96851e-06               5.94167e+11                  0.115534               7.46396e-15
 -0.223214      1100                   27.999                  0.126472              -0.000621266               9.22262e+16              -1.01332e-06               1.20665e+12                  0.193907               1.34524e-14
 -0.223214      1200                  27.9983                  0.206767              -0.000579592               1.59593e+17              -5.78095e-07               2.18797e+12                  0.297974               2.19931e-14
 -0.223214      1300                  27.9972                  0.313495              -0.000544714               2.54573e+17              -3.57146e-07               3.63518e+12                  0.427793               3.33454e-14
 -0.223214      1400                  27.9957                  0.447833              -0.000515657                3.8066e+17              -2.34728e-07               5.63906e+12                  0.582134               4.76344e-14
 -0.221645       100                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.221645       200                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.221645       300                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.221645       400                       28               8.27909e-06                -0.0014022               2.60718e+12                -0.0378026               5.56194e+06               3.00056e-05               8.80617e-19
 -0.221645       500                       28               0.000185781               -0.00117114               7.72564e+13               -0.00126776               4.78627e+08               0.000535928               1.97609e-17
 -0.221645       600                       28                0.00144949               -0.00100055               6.89742e+14              -0.000141437               5.64338e+09                 0.0034733               1.54178e-16
 -0.221645       700                       28                0.00630243              -0.000876729               3.35309e+15              -2.89103e-05               3.21768e+10                 0.0130605               6.70367e-16
 -0.221645       800                  27.9999                 0.0190262              -0.000782922               1.11381e+16              -8.63892e-06               1.18733e+11                 0.0350441               2.02375e-15
 -0.221645       900                  27.9997                 0.0450309              -0.000709421               2.86453e+16              -3.33045e-06               3.31657e+11                 0.0752519               4.78977e-15
 -0.221645      1000                  27.9994                 0.0898535              -0.000650341               6.14706e+16              -1.53701e-06               7.61185e+11                  0.138363                9.5574e-15
 -0.221645      1100                  27.9988                  0.158296              -0.000601934               1.15465e+17              -8.09287e-07               1.51099e+12                  0.227299               1.68374e-14
 -0.221645      1200                  27.9979                    0.2539              -0.000561855               1.96051e+17              -4.70566e-07               2.68836e+12                  0.343132               2.70064e-14
 -0.221645      1300                  27.9966                  0.378746              -0.000528364               3.07728e+17              -2.95429e-07               4.39542e+12                  0.485297               4.02859e-14
 -0.221645      1400                  27.9948                  0.533502              -0.000500504               4.53795e+17              -1.96873e-07                6.7246e+12                  0.651982               5.67467e-14
 -0.220076       100                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.220076       200                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.220076       300                       28                         0                         0                         0                         0                         0                        -0                         0
 -0.220076       400                       28               1.56881e-05               -0.00135821               5.20254e+12                -0.0190032               1.46088e+07               5.29163e-05               1.66869e-18
 -0.220076       500                       28               0.000305194               -0.00112955               1.27264e+14              -0.000769695               8.27705e+08               0.000815659               3.24624e-17
 -0.220076       600                       28                0.00219065              -0.000965212               1.04284e+15              -9.35273e-05               8.64701e+09                0.00487012               2.33012e-16
